Date,ETH,BTC,BIV,BSV,VB,VV,VXUS
8/11/2021,3163.34,45553.4,90.35,82.13,224.66,207.72,65.99
8/12/2021,3047.21,44461.4,90.32,82.11,224.17,208.39,65.77
8/13/2021,3324.51,47837.4,90.66,82.17,223.32,208.76,65.99
8/14/2021,3269.24,47113.6,N/A,N/A,N/A,N/A,N/A
8/15/2021,3309.56,47050.2,N/A,N/A,N/A,N/A,N/A
8/16/2021,3149.28,45874.7,90.83,82.23,221.82,209.11,65.55
8/17/2021,3006.13,44671.5,90.74,82.19,218.99,207.77,64.75
8/18/2021,3029.84,44837.6,90.65,82.15,217.19,205.57,64.62
8/19/2021,3184.21,46765.8,90.81,82.15,215.1,205.77,63.86
8/20/2021,3286.58,49296.4,90.72,82.16,217.95,207.47,64.03
8/21/2021,3229.79,48990.9,N/A,N/A,N/A,N/A,N/A
8/22/2021,3244.01,49284.6,N/A,N/A,N/A,N/A,N/A
8/23/2021,3323.12,49506.5,90.81,82.18,220.91,209.34,64.72
8/24/2021,3168.32,47667.3,90.62,82.16,223.2,209.81,65.31
8/25/2021,3228.51,48987.3,90.4,82.14,224.45,210.25,65.37
8/26/2021,3110.39,47071.4,90.38,82.13,222.37,209.08,64.93
8/27/2021,3266.6,49077.5,90.66,82.21,227.33,210.87,65.64
8/28/2021,3242.47,48889.9,N/A,N/A,N/A,N/A,N/A
8/29/2021,3233.74,48919.3,N/A,N/A,N/A,N/A,N/A
8/30/2021,3229.01,46993.7,90.78,82.26,226.78,211.84,65.66
8/31/2021,3444.39,47261.2,90.74,82.26,226.31,211.49,65.89
9/1/2021,3817.15,48839.8,90.57,82.18,227.67,211.66,66.47
9/2/2021,3793.16,49338.3,90.68,82.19,229.42,212.27,66.65
9/3/2021,3940.06,50025,90.57,82.18,228.78,212.29,67
9/4/2021,3887.53,49960.7,N/A,N/A,N/A,N/A,N/A
9/5/2021,3951.43,51751.5,N/A,N/A,N/A,N/A,N/A
9/6/2021,3928.89,52656.2,N/A,N/A,N/A,N/A,N/A
9/7/2021,3436.96,46894.5,90.25,82.11,226.84,211.52,66.98
9/8/2021,3481.72,46073.5,90.45,82.14,225.24,211.1,66.3
9/9/2021,3419.93,46300,90.65,82.17,224.79,210.35,66.24
9/10/2021,3209.82,44851.4,90.5,82.15,222.74,208.73,66.12
9/11/2021,3266.97,45171.8,N/A,N/A,N/A,N/A,N/A
9/12/2021,3403.75,46016.1,N/A,N/A,N/A,N/A,N/A
9/13/2021,3291.77,45005.2,90.53,82.16,223.69,209.06,66.55
9/14/2021,3421.45,47039.2,90.75,82.18,221.56,207.94,66.21
9/15/2021,3615.13,48130.2,90.67,82.18,224.04,209.69,66.37
9/16/2021,3568.62,47801.5,90.45,82.13,223.99,209.48,66.05
9/17/2021,3397.24,47235,90.28,82.09,223.08,207.63,65.34
9/18/2021,3429.25,48213.7,N/A,N/A,N/A,N/A,N/A
9/19/2021,3323,47255.9,N/A,N/A,N/A,N/A,N/A
9/20/2021,2977.31,43012.9,90.54,82.13,219.07,203.96,63.62
9/21/2021,2759.55,40683,90.52,82.15,218.96,204.04,64.19
9/22/2021,3078.72,43575.1,90.55,82.06,222.17,205.9,64.7
9/23/2021,3153.49,44879.6,90.04,82,225.62,208.38,65.35
9/24/2021,2930.61,42840.7,89.87,81.95,224.36,208.02,64.73
9/25/2021,2924.53,42705.5,N/A,N/A,N/A,N/A,N/A
9/26/2021,3064.64,43228.5,N/A,N/A,N/A,N/A,N/A
9/27/2021,2927.15,42171.7,89.7,81.93,226.26,207.33,64.83
9/28/2021,2807.19,41049,89.41,81.9,222.03,202.88,63.58
9/29/2021,2848.28,41522.1,89.42,81.94,221.84,203.08,63.31
9/30/2021,3000.45,43824.4,89.44,81.94,218.67,200.92,63.26
10/1/2021,3306.19,48159.5,89.66,81.98,222.08,203.23,63.44
10/2/2021,3387.63,47662.4,N/A,N/A,N/A,N/A,N/A
10/3/2021,3419.25,48174.3,N/A,N/A,N/A,N/A,N/A
10/4/2021,3384.51,49178.3,89.59,81.93,220.33,200.26,62.78
10/5/2021,3515.3,51487.9,89.4,81.88,220.93,202.52,63.16
10/6/2021,3575.85,55344.5,89.37,81.86,220.59,203.54,62.79
10/7/2021,3588.51,53775,89.07,81.81,223.57,205.36,63.51
10/8/2021,3563.84,53963.8,88.89,81.76,222.26,204.86,63.59
10/9/2021,3575.83,55074.1,N/A,N/A,N/A,N/A,N/A
10/10/2021,3415.51,54690.5,N/A,N/A,N/A,N/A,N/A
10/11/2021,3542.37,57487.4,88.69,81.66,221.13,203.39,63.4
10/12/2021,3490.61,56007.4,88.99,81.72,222.2,203.09,63.36
10/13/2021,3597.42,57376.6,89.1,81.69,223.25,203.99,64.08
10/14/2021,3791.85,57359.5,89.3,81.72,226.98,207.5,64.62
10/15/2021,3868.44,61691.2,88.98,81.62,226.66,209.04,65.18
10/16/2021,3832.25,60883.8,N/A,N/A,N/A,N/A,N/A
10/17/2021,3847.18,61571.8,N/A,N/A,N/A,N/A,N/A
10/18/2021,3742.11,61986.7,88.81,81.52,227.01,209.81,64.98
10/19/2021,3876.6,64300,88.58,81.55,227.88,211.35,65.5
10/20/2021,4160.43,66017.7,88.55,81.57,229.52,212.19,65.67
10/21/2021,4053.9,62210.8,88.34,81.4,230.17,212.86,65.28
10/22/2021,3972.3,60687.6,88.48,81.41,230.18,212.39,65.48
10/23/2021,4165.6,61284.9,N/A,N/A,N/A,N/A,N/A
10/24/2021,4082.64,60838.8,N/A,N/A,N/A,N/A,N/A
10/25/2021,4216.2,62996.6,88.6,81.5,231.83,213.53,65.55
10/26/2021,4131.47,60437.1,88.72,81.46,230.18,213.72,65.5
10/27/2021,3925.44,58455.4,88.99,81.48,226.09,212.42,65.15
10/28/2021,4288.26,60608.1,88.85,81.46,229.91,214.63,65.63
10/29/2021,4415.04,62258,88.84,81.44,229.49,215.1,65.08
10/30/2021,4325.43,61892.4,N/A,N/A,N/A,N/A,N/A
10/31/2021,4292.06,61343.6,N/A,N/A,N/A,N/A,N/A
